id,name,url,time,genre,release_time,intro,directors,writers,stars
4624,Meet the Feebles (1989) ,"https://m.media-amazon.com/images/M/MV5BNzFlM2ZlYWItNjg1Mi00ZTA4LWFmYzgtZTI3YWZkNTJjMmQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 37min,Comedy|Music|Musical,8 December 1989 (New Zealand),Multiple animals and insects experience the sleazier side of show business while working on a variety show.,Peter Jackson,Fran Walsh|Stephen Sinclair,Danny Mulheron|Donna Akersten|Stuart Devenie
4625,Millennium (1989) ,"https://m.media-amazon.com/images/M/MV5BZDk2YjdhMGQtNTFjOS00NjZkLWJkYTAtZjg3OTMxNzQzM2FlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 48min,Drama|Sci-Fi|Thriller,25 August 1989 (USA),An NTSB investigator seeking the cause of an airline disaster meets a warrior woman from 1000 years in the future. She replaces the people from airplanes before they crash with corpses with the same features.,Michael Anderson,John Varley,Kris Kristofferson|Cheryl Ladd|Daniel J. Travanti
4626,Miracle Mile (1988) ,"https://m.media-amazon.com/images/M/MV5BYWJhMTYzMjctNTFmNi00MzI1LTg1MGItNmU3MjBiNGY3NzAzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 27min,Action|Drama|Romance,19 May 1989 (USA),A young man hears a chance phone call telling him that a nuclear war has started and missiles will hit his city in 70 minutes.,Steve De Jarnatt,,Anthony Edwards|Mare Winningham|John Agar
4628,New York Stories (1989) ,"https://m.media-amazon.com/images/M/MV5BMDk1Mzk0YTctZWU5OS00ODNiLTkwNWQtZjUzZmZmY2VhZmViXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 4min,Comedy|Drama|Romance,10 March 1989 (USA),"A middle-aged artist obsessed with his pretty young assistant, a precocious 12 year old living in a hotel, and a neurotic lawyer with a possessive mother make up three Gotham tales.",Woody Allen|Francis Ford Coppola|1 more credit,Richard Price|Woody Allen,Woody Allen|Nick Nolte|Rosanna Arquette
4629,Next of Kin (1989) ,"https://m.media-amazon.com/images/M/MV5BMjBjMDBkYjYtM2YzNS00NzNkLWExMWYtOTlmZDRhZjFkZTY2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR0,0,182,268_AL_.jpg",1h 48min,Action|Crime|Thriller,20 October 1989 (USA),"Truman, a Chicago cop, sets out to find the killer of his brother. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",John Irvin,,Patrick Swayze|Liam Neeson|Adam Baldwin
4630,No Holds Barred (1989) ,"https://m.media-amazon.com/images/M/MV5BNDBhYmQwNGItZDk1Yy00ODU0LWFjZGMtMzZjNTgzMWIwZjJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 33min,Action|Sport,2 June 1989 (USA),"Rip is the World Wrestling Federation champion who is faithful to his fans and the network he wrestles for. Brell, the new head of the World Television Network, wants Rip to wrestle for his...
                    ",Thomas J. Wright,,Hulk Hogan|Joan Severance|Kurt Fuller
4632,The Package (1989) ,"https://m.media-amazon.com/images/M/MV5BOTQwY2ZmMmEtMmY0Ni00NmEzLThjMjktNDg0MTVmYzZiNWMzL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 48min,Action|Crime|Drama,25 August 1989 (USA),"Experienced Green Beret sergeant Johnny Gallagher is escorting a prisoner, Airborne Ranger Thomas Boyette, back to the US, but Boyette escapes and Gallagher must risk life and limb to catch him.",Andrew Davis,,Gene Hackman|Tommy Lee Jones|Joanna Cassidy
4634,Penn & Teller Get Killed (1989) ,"https://m.media-amazon.com/images/M/MV5BOTY1NzQ2NjI3NV5BMl5BanBnXkFtZTcwNjY0MzYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 29min,Adventure|Comedy|Crime,22 September 1989 (USA),"Penn & Teller enjoy playing jokes on each other. When Penn says on an interview show that he wishes he has someone threatening his life so that he ""wouldn't sweat the small stuff,"" each of ...
                    ",Arthur Penn,Penn Jillette,Penn Jillette|Teller|Caitlin Clarke
4635,Pink Cadillac (1989) ,"https://m.media-amazon.com/images/M/MV5BZTU4ZWRlNDktNWNjZi00ZWYzLTkzODgtZGViY2YyNjJhZDlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR0,0,182,268_AL_.jpg",2h 2min,Action|Comedy|Crime,26 May 1989 (USA),"Skip tracer Tommy looks for bail-jumper Lou Ann. Her crime is marrying Roy, who left counterfeit money in their mobile home and got her arrested. She leaves Roy in his pink Cadillac full of money. His psycho friends want their money back.",Buddy Van Horn,,Clint Eastwood|Bernadette Peters|Timothy Carhart
4636,The Punisher (1989) ,"https://m.media-amazon.com/images/M/MV5BZGFlMDYyOTQtZDliMS00MTk0LThiYjktNTljOWNjM2FjZWI4XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 29min,Action|Crime|Drama,5 October 1989 (West Germany),"When Frank Castle's family is murdered by criminals, he wages war on crime as a vigilante assassin known only as The Punisher.",Mark Goldblatt,,Dolph Lundgren|Louis Gossett Jr.|Jeroen Krabbé
4638,Jurassic Park III (2001) ,"https://m.media-amazon.com/images/M/MV5BZDMyZGJjOGItYjJkZC00MDVlLWE0Y2YtZGIwMDExYWE3MGQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 32min,Action|Adventure|Sci-Fi,23 January 2002 (China),"A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.",Joe Johnston,Michael Crichton|Peter Buchman,Sam Neill|William H. Macy|Téa Leoni
4639,America's Sweethearts (2001) ,"https://m.media-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 42min,Comedy|Romance,20 July 2001 (USA),A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.,Joe Roth,Billy Crystal,Julia Roberts|John Cusack|Billy Crystal
4640,Brother (2000) ,"https://m.media-amazon.com/images/M/MV5BNzM2NzE4MzEwMl5BMl5BanBnXkFtZTYwMzY0ODc5._V1_UY268_CR4,0,182,268_AL_.jpg",1h 54min,Crime|Drama|Thriller,27 January 2001 (Japan),"A Japanese gangster is exiled to Los Angeles where his brother lives with a small but respectable multi-racial gang, who he inspires to expand their influence.",Takeshi Kitano,,Takeshi Kitano|Claude Maki|Omar Epps
4641,Ghost World (2001) ,"https://m.media-amazon.com/images/M/MV5BNWYwODRlYjgtODUxNy00YmMyLWE3NWYtNTYzZmUwNDJiZGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 51min,Comedy|Drama,21 September 2001 (USA),"With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.",Terry Zwigoff,Daniel Clowes|Daniel Clowes,Steve Buscemi|Thora Birch|Scarlett Johansson
4642,Hedwig and the Angry Inch (2001) ,"https://m.media-amazon.com/images/M/MV5BZGY5NWUyNDUtZWJhZi00ZjMxLWFmMjMtYmJhZjVkZGZhNWQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 35min,Comedy|Drama|Music,31 August 2001 (USA),A transgender punk-rock girl from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,John Cameron Mitchell,John Cameron Mitchell|Stephen Trask,John Cameron Mitchell|Miriam Shor|Stephen Trask
4643,Planet of the Apes (2001) ,"https://m.media-amazon.com/images/M/MV5BY2RlMDhlY2MtMjQ1Zi00NzI5LTgxOTgtZjliNWMzYTY3NWZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 59min,Action|Adventure|Sci-Fi,27 July 2001 (USA),"In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.",Tim Burton,Pierre Boulle|William Broyles Jr.,Mark Wahlberg|Helena Bonham Carter|Tim Roth
4644,Pane e tulipani (2000) ,"https://m.media-amazon.com/images/M/MV5BNWJhYjllYzktMmFiNS00YWIwLWJmYTktNmM2YzczNWMzOTI3XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY268_CR4,0,182,268_AL_.jpg",1h 54min,Comedy|Romance,3 March 2000 (Italy),"After being forgotten in a highway café during a bus trip, a housewife decides to start a new life by herself in Venice.",Silvio Soldini,Silvio Soldini|Doriana Leondeff,Licia Maglietta|Bruno Ganz|Giuseppe Battiston
4645,Cure (1997) ,"https://m.media-amazon.com/images/M/MV5BOTcwNDQzMWUtZDIwZS00MjVjLTkyY2MtY2U5ZjAwMWIxMDRiXkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_UY268_CR12,0,182,268_AL_.jpg",1h 51min,Crime|Horror|Mystery,27 December 1997 (Japan),A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.,Kiyoshi Kurosawa,Kiyoshi Kurosawa,Masato Hagiwara|Kôji Yakusho|Tsuyoshi Ujiki
4646,Greenfingers (2000) ,"https://m.media-amazon.com/images/M/MV5BMTA3NjA2MzU5MTReQTJeQWpwZ15BbWU3MDA1MjkzMjE@._V1_UY268_CR1,0,182,268_AL_.jpg",1h 31min,Comedy|Crime|Romance,14 September 2001 (UK),A prison inmate with a green thumb goes on to compete in a national gardening competition. Based on a true story.,Joel Hershman,,Clive Owen|Helen Mirren|David Kelly
4649,Wet Hot American Summer (2001) ,"https://m.media-amazon.com/images/M/MV5BZjdjYjlhNTctNDY0Yi00ZTM4LWE1MWItYWUzNmYwYWU0OTI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 37min,Comedy|Romance,11 April 2002 (Czech Republic),"Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.",David Wain,Michael Showalter,Janeane Garofalo|David Hyde Pierce|Michael Showalter
4653,The Return of the Musketeers (1989) ,"https://m.media-amazon.com/images/M/MV5BODA2MDExMjg2Ml5BMl5BanBnXkFtZTYwMDE0ODA5._V1_UX182_CR0,0,182,268_AL_.jpg",1h 42min,Action|Adventure|Comedy,19 April 1989 (France),"In France in 1649, the services of the Four Musketeers are needed again, and they run into some old foes from twenty years before.",Richard Lester,George MacDonald Fraser,Michael York|Oliver Reed|Frank Finlay
4654,Road House (1989) ,"https://m.media-amazon.com/images/M/MV5BMTU1MTE2Mjk2OF5BMl5BanBnXkFtZTcwMTUzNjYzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 54min,Action|Thriller,19 May 1989 (USA),A tough bouncer is hired to tame a dirty bar.,Rowdy Herrington,R. Lance Hill|R. Lance Hill,Patrick Swayze|Kelly Lynch|Sam Elliott
4658,Santa Sangre (1989) ,"https://m.media-amazon.com/images/M/MV5BMDU4YjUwYzQtNDRiNy00N2NlLTkzODUtYzVmNmE1MGRiMmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 3min,Drama|Horror|Thriller,31 May 1990 (Mexico),"A former circus artist escapes from a mental hospital to rejoin his armless mother - the leader of a strange religious cult - and is forced to enact brutal murders in her name as he becomes ""her arms"".",Alejandro Jodorowsky,Alejandro Jodorowsky|Roberto Leoni,Axel Jodorowsky|Blanca Guerra|Guy Stockwell
4660,Scenes from the Class Struggle in Beverly Hills (1989) ,"https://m.media-amazon.com/images/M/MV5BZTVjMThkNjMtM2UzZi00MTE1LThkY2QtNDJjYzdhMTkyMjJiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 43min,Comedy,July 1989 (USA),The widow's houseboy and the divorcee's chauffeur bet on which will bed the other's employer first.,Paul Bartel,Paul Bartel|Bruce Wagner,Jacqueline Bisset|Ray Sharkey|Mary Woronov
4661,Sea of Love (1989) ,"https://m.media-amazon.com/images/M/MV5BYjk5MTY0NTYtZTgzMi00NjVlLTk5ZWUtZWNmODUyYTkyNTQ0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 53min,Crime|Drama|Mystery,15 September 1989 (USA),A detective investigating a series of murders becomes involved with a woman who may be the culprit.,Harold Becker,,Al Pacino|Ellen Barkin|John Goodman
4662,"See No Evil, Hear No Evil (1989) ","https://m.media-amazon.com/images/M/MV5BODQ1YWFmNDEtMDMyMi00OWU5LWIwMDktYjE1YjcwZjBlNDBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 43min,Comedy|Crime,12 May 1989 (USA),"Dave is deaf, and Wally is blind. They witness a murder, but it was Dave who was looking at her, and Wally who was listening.",Arthur Hiller,Earl Barret|Arne Sultan,Richard Pryor|Gene Wilder|Joan Severance
4663,She's Out of Control (1989) ,"https://m.media-amazon.com/images/M/MV5BMmNiOGJhZDItZGI4NC00YmQxLWEwMWUtMGIxYTI0NDQ1ZDgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 30min,Comedy,14 April 1989 (USA),"When an average-looking teenage girl gets a makeover, it's enough to make her father become overprotective of her.",Stan Dragoti,Seth Winston,Tony Danza|Catherine Hicks|Wallace Shawn
4666,Skin Deep (1989) ,"https://m.media-amazon.com/images/M/MV5BMjY4NmJlNWYtMjZjMy00NTRiLWI0NzktNDMzMmFkOWQ0OGI5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 41min,Comedy|Drama|Romance,3 March 1989 (USA),"A womanizing alcoholic writer, whose life seems to be falling apart at the seams, repeatedly finds himself in trouble of one sort or another with the law, ex-girlfriends, and jealous boyfriends.",Blake Edwards,,John Ritter|Vincent Gardenia|Alyson Reed
4670,The Stepfather (1987) ,"https://m.media-amazon.com/images/M/MV5BNDQyNDY5ZjgtNjdmMS00N2E1LTk1MDUtMDllNTY0NWQxYjAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 29min,Horror|Thriller,5 June 1987 (USA),"After murdering his entire family, a man marries a widow with a teenage daughter in another town and prepares to do it all over again.",Joseph Ruben,Carolyn Lefcourt|Brian Garfield,Terry O'Quinn|Jill Schoelen|Shelley Hack
4671,Sweetie (1989) ,"https://m.media-amazon.com/images/M/MV5BY2M0ZGIxYzgtYmU1ZS00YzIxLWIyNTgtODU1NGVmNThkNWQyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 37min,Comedy|Drama,28 September 1989 (Australia),An introspective young woman's life is upturned by the arrival of her maladjusted sister.,Jane Campion,Gerard Lee|Jane Campion,Geneviève Lemon|Karen Colston|Tom Lycos
4672,The Tall Guy (1989) ,"https://m.media-amazon.com/images/M/MV5BZTBkZjM3NWItNjVlOC00YTMwLTgxN2MtNTdlYjk4ZWU5MThmXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 32min,Comedy|Romance,13 April 1989 (UK),"A nasty comedian's assistant has allergy induced sneezes, giving problems at work, et cetera. He accepts weekly injections after seeing the cute nurse. After a dozen injections, he finally asks her out.",Mel Smith,,Jeff Goldblum|Rowan Atkinson|Emma Thompson
4673,Tango & Cash (1989) ,"https://m.media-amazon.com/images/M/MV5BZjQ4YThiZGYtOWY1MC00ZDE0LTgyNmItNTc0Y2U4N2I1YzEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 44min,Action|Comedy|Crime,22 December 1989 (USA),"Framed by their ruthless arch-nemesis, a mismatched LAPD crime-fighting duo has to put its differences aside to even the score with the evil kingpin who put them behind bars once and for all.",Andrey Konchalovskiy|Albert Magnoli,,Sylvester Stallone|Kurt Russell|Teri Hatcher
4675,Three Fugitives (1989) ,"https://m.media-amazon.com/images/M/MV5BOTViM2ZkZGYtMzljNS00MTMzLTliZjktZjE1MDEwYWVjZTliXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 36min,Action|Comedy,27 January 1989 (USA),"A reformed bank robber is taken hostage by a desperate man during a bank hold up, but is forced to go on the run with his captor when they're both mistakenly thought to be in cahoots.",Francis Veber,,Nick Nolte|Martin Short|Sarah Rowland Doroff
4676,Troop Beverly Hills (1989) ,"https://m.media-amazon.com/images/M/MV5BNWJmMzJlYTgtMTlhZi00ZTEyLThiNjYtMzIyMDY3Y2YyMmFlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 45min,Adventure|Comedy,24 March 1989 (USA),"A soon to be divorced Beverly Hills socialite is determined to prove to her husband and herself that she can finish what she starts out to do, by becoming a den mother to a troop of Beverly Hills Girl Scouts.",Jeff Kanew,Ava Ostern Fries|Pamela Norris,Shelley Long|Craig T. Nelson|Betty Thomas
4677,Turner & Hooch (1989) ,"https://m.media-amazon.com/images/M/MV5BMGYxNjdjMTItMmUwYy00NzNhLTk1NjctZWVkZTMzZTYzNjBmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 37min,Comedy|Crime|Drama,28 July 1989 (USA),A detective must adopt a rambunctious dog in order to help him find a killer.,Roger Spottiswoode,Dennis Shryack|Michael Blodgett,Tom Hanks|Mare Winningham|Craig T. Nelson
4678,UHF (1989) ,"https://m.media-amazon.com/images/M/MV5BMTAzMjE2NDg5NjZeQTJeQWpwZ15BbWU3MDAzNzI4NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 37min,Comedy,21 July 1989 (USA),"An unemployed visionary becomes the manager of a local public station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor.",Jay Levey,'Weird Al' Yankovic,'Weird Al' Yankovic|Victoria Jackson|Kevin McCarthy
4679,Uncle Buck (1989) ,"https://m.media-amazon.com/images/M/MV5BMjIwOWVkNzMtZTIyZC00ZWM0LTg5MWYtMWYwYjVhZTM3MDMzXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 40min,Comedy,16 August 1989 (USA),Bachelor and all-round slob Buck babysits his brother's rebellious teenage daughter and her cute younger brother and sister.,John Hughes,,John Candy|Macaulay Culkin|Jean Louisa Kelly
4681,The War of the Roses (1989) ,"https://m.media-amazon.com/images/M/MV5BZGMxOWM5ZWQtYmYyOC00OGE2LWFhODItNzcyZmYyZDBhMjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL_.jpg",1h 56min,Comedy|Romance,8 December 1989 (USA),A married couple try everything to get each other to leave the house in a vicious divorce battle.,Danny DeVito,Warren Adler,Michael Douglas|Kathleen Turner|Danny DeVito
4683,The Wizard (1989) ,"https://m.media-amazon.com/images/M/MV5BMWE5MjU0YTEtNjA3My00ZDAxLTgzYWEtNzBjNTA0Y2NjMDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 36min,Adventure|Comedy|Drama,15 December 1989 (USA),A boy and his brother run away from home and hitch cross country with the help of a girl they meet to compete in the ultimate video game championship.,Todd Holland,,Fred Savage|Luke Edwards|Jenny Lewis
4686,Weekend at Bernie's II (1993) ,"https://m.media-amazon.com/images/M/MV5BZjdhYTgyYWYtYzk5OS00ZDNiLTkwMDctZTUzNzI4ODM5ODExXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 37min,Adventure|Comedy|Fantasy,9 July 1993 (USA),Larry and Richard use a voodoo-revived corpse to track down hidden money to clear their names.,Robert Klane,Robert Klane,Andrew McCarthy|Jonathan Silverman|Terry Kiser
4687,Billy Liar (1963) ,"https://m.media-amazon.com/images/M/MV5BMjA2NzMzZWQtMTY4NC00MjQwLWE3ZmItNDcwOGU2Nzg4M2M2XkEyXkFqcGdeQXVyMzM5NzIwNjM@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 38min,Comedy|Drama|Romance,16 September 1963 (UK),"A lazy, irresponsible young clerk (Sir Tom Courtenay) in provincial Northern England lives in his own fantasy world and makes emotionally immature decisions as he alienates friends and family.",John Schlesinger,Keith Waterhouse|Willis Hall,Tom Courtenay|Julie Christie|Wilfred Pickles
4688,Black Robe (1991) ,"https://m.media-amazon.com/images/M/MV5BOGUyNTVhOGMtYmNlNy00YTU0LWFhOGQtMTg2MjFkZTRkZjY4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 41min,Drama|History|War,4 October 1991 (USA),"In the 17th century, a Jesuit missionary nicknamed Black Robe by the natives and his small party of companions try reaching the Huron tribe in Canada all while facing mistrust, Iroquois warring parties and harsh winter conditions.",Bruce Beresford,Brian Moore,Lothaire Bluteau|Aden Young|Sandrine Holt
4689,Il gatto a nove code (1971) ,"https://m.media-amazon.com/images/M/MV5BZTY3MjliZmYtZWUzMi00NDFkLThhYjgtNGFkNWUwOTFmM2QxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR5,0,182,268_AL_.jpg",1h 52min,Horror|Mystery|Thriller,9 August 1971 (France),"A newspaper reporter and a retired, blind journalist try to solve a series of killings connected to a pharmaceutical company's experimental, top-secret research projects and in so doing, both become targets of the killer.",Dario Argento,Dario Argento|Luigi Cozzi,James Franciscus|Karl Malden|Catherine Spaak
4690,The Cotton Club (1984) ,"https://m.media-amazon.com/images/M/MV5BMWU2NGMxNTctNDc4MC00ZTdkLTlhYjItMTRjMmMxZDBjZTMwXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 7min,Crime|Drama|Music,14 December 1984 (USA),"Meet the jazz musicians, dancers, owner and guests (e.g. gangster Dutch Schultz) of The Cotton Club in 1928-30s Harlem.",Francis Ford Coppola,William Kennedy|Francis Ford Coppola,Richard Gere|Gregory Hines|Diane Lane
4695,Who'll Stop the Rain (1978) ,"https://m.media-amazon.com/images/M/MV5BOTZjYmI0OTMtMTM3ZC00OTRhLWIwZTAtYjE0MmU2ODBjYWRkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 6min,Action|Crime|Drama,8 September 1978 (West Germany),"Vietnam veteran Ray Hicks gets conned into helping his buddy John Converse smuggle some heroin, only to wind up on the lam with John's wife when the deal goes sour.",Karel Reisz,Robert Stone|Judith Rascoe,Nick Nolte|Tuesday Weld|Michael Moriarty
4697,Basket Case (1982) ,"https://m.media-amazon.com/images/M/MV5BMzgwMjJiZmItYmU4MS00ODc5LWI2MmEtZjJhNWM1MjFkMzdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 31min,Comedy|Horror,2 April 1982 (USA),A young man carrying a big basket that contains his extremely deformed Siamese-twin brother seeks vengeance on the doctors who separated them against their will.,Frank Henenlotter,,Kevin Van Hentenryck|Terri Susan Smith|Beverly Bonner
